1679844345,s1-eth2,1211200.00,33000.00,1244200.00,330,12112,800.00,500.00,1300.00,5,8,0.00,0.00,0,0
1679844345,s1-eth4,52800.00,2725200.00,2778000.00,27252,528,800.00,1800.00,2600.00,18,8,0.00,0.00,0,0
1679844345,s2-eth1,26400.00,1211200.00,1237600.00,12112,264,400.00,800.00,1200.00,8,4,0.00,0.00,0,0
1679844345,s2-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,s1-eth1,1362600.00,26400.00,1389000.00,264,13626,900.00,400.00,1300.00,4,9,0.00,0.00,0,0
1679844345,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,s2-eth2,26400.00,1362600.00,1389000.00,13626,264,400.00,900.00,1300.00,9,4,0.00,0.00,0,0
1679844345,s2-eth4,2725200.00,52800.00,2778000.00,528,27252,1800.00,800.00,2600.00,8,18,0.00,0.00,0,0
1679844345,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,total,5404600.00,5411200.00,10815800.00,54112,54046,5100.00,5200.00,10300.00,52,51,0.00,0.00,0,0
1679844345,s1-eth2,1362600.00,26400.00,1389000.00,264,13626,900.00,400.00,1300.00,4,9,0.00,0.00,0,0
1679844345,s1-eth4,59400.00,2573800.00,2633200.00,25738,594,900.00,1700.00,2600.00,17,9,0.00,0.00,0,0
1679844345,s2-eth1,26400.00,1362600.00,1389000.00,13626,264,400.00,900.00,1300.00,9,4,0.00,0.00,0,0
1679844345,s2-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,s1-eth1,1362600.00,33000.00,1395600.00,330,13626,900.00,500.00,1400.00,5,9,0.00,0.00,0,0
1679844345,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,s2-eth2,26400.00,1211200.00,1237600.00,12112,264,400.00,800.00,1200.00,8,4,0.00,0.00,0,0
1679844345,s2-eth4,2573800.00,59400.00,2633200.00,594,25738,1700.00,900.00,2600.00,9,17,0.00,0.00,0,0
1679844345,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,total,5411200.00,5266400.00,10677600.00,52664,54112,5200.00,5200.00,10400.00,52,52,0.00,0.00,0,0
1679844345,s1-eth2,1211200.00,26400.00,1237600.00,264,12112,800.00,400.00,1200.00,4,8,0.00,0.00,0,0
1679844345,s1-eth4,59400.00,2573800.00,2633200.00,25738,594,900.00,1700.00,2600.00,17,9,0.00,0.00,0,0
1679844345,s2-eth1,26400.00,1211200.00,1237600.00,12112,264,400.00,800.00,1200.00,8,4,0.00,0.00,0,0
1679844345,s2-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,s1-eth1,1211200.00,26400.00,1237600.00,264,12112,800.00,400.00,1200.00,4,8,0.00,0.00,0,0
1679844345,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,s2-eth2,33000.00,1362600.00,1395600.00,13626,330,500.00,900.00,1400.00,9,5,0.00,0.00,0,0
1679844345,s2-eth4,2573800.00,59400.00,2633200.00,594,25738,1700.00,900.00,2600.00,9,17,0.00,0.00,0,0
1679844345,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,total,5115000.00,5259800.00,10374800.00,52598,51150,5100.00,5100.00,10200.00,51,51,0.00,0.00,0,0
1679844345,s1-eth2,1362600.00,26400.00,1389000.00,264,13626,900.00,400.00,1300.00,4,9,0.00,0.00,0,0
1679844345,s1-eth4,52800.00,2422400.00,2475200.00,24224,528,800.00,1600.00,2400.00,16,8,0.00,0.00,0,0
1679844345,s2-eth1,33000.00,1362600.00,1395600.00,13626,330,500.00,900.00,1400.00,9,5,0.00,0.00,0,0
1679844345,s2-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,s1-eth1,1362600.00,26400.00,1389000.00,264,13626,900.00,400.00,1300.00,4,9,0.00,0.00,0,0
1679844345,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,s2-eth2,26400.00,1211200.00,1237600.00,12112,264,400.00,800.00,1200.00,8,4,0.00,0.00,0,0
1679844345,s2-eth4,2573800.00,52800.00,2626600.00,528,25738,1700.00,800.00,2500.00,8,17,0.00,0.00,0,0
1679844345,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,total,5411200.00,5101800.00,10513000.00,51018,54112,5200.00,4900.00,10100.00,49,52,0.00,0.00,0,0
1679844345,s1-eth2,1211200.00,33000.00,1244200.00,330,12112,800.00,500.00,1300.00,5,8,0.00,0.00,0,0
1679844345,s1-eth4,52800.00,2725200.00,2778000.00,27252,528,800.00,1800.00,2600.00,18,8,0.00,0.00,0,0
1679844345,s2-eth1,26400.00,1211200.00,1237600.00,12112,264,400.00,800.00,1200.00,8,4,0.00,0.00,0,0
1679844345,s2-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,s1-eth1,1211200.00,26400.00,1237600.00,264,12112,800.00,400.00,1200.00,4,8,0.00,0.00,0,0
1679844345,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,s2-eth2,26400.00,1362600.00,1389000.00,13626,264,400.00,900.00,1300.00,9,4,0.00,0.00,0,0
1679844345,s2-eth4,2573800.00,52800.00,2626600.00,528,25738,1700.00,800.00,2500.00,8,17,0.00,0.00,0,0
1679844345,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,total,5101800.00,5411200.00,10513000.00,54112,51018,4900.00,5200.00,10100.00,52,49,0.00,0.00,0,0
1679844345,s1-eth2,1362600.00,26400.00,1389000.00,264,13626,900.00,400.00,1300.00,4,9,0.00,0.00,0,0
1679844345,s1-eth4,59400.00,2573800.00,2633200.00,25738,594,900.00,1700.00,2600.00,17,9,0.00,0.00,0,0
1679844345,s2-eth1,26400.00,1362600.00,1389000.00,13626,264,400.00,900.00,1300.00,9,4,0.00,0.00,0,0
1679844345,s2-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,s1-eth1,1362600.00,33000.00,1395600.00,330,13626,900.00,500.00,1400.00,5,9,0.00,0.00,0,0
1679844345,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,s2-eth2,26400.00,1211200.00,1237600.00,12112,264,400.00,800.00,1200.00,8,4,0.00,0.00,0,0
1679844345,s2-eth4,2573800.00,66000.00,2639800.00,660,25738,1700.00,1000.00,2700.00,10,17,0.00,0.00,0,0
1679844345,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,total,5411200.00,5273000.00,10684200.00,52730,54112,5200.00,5300.00,10500.00,53,52,0.00,0.00,0,0
1679844345,s1-eth2,1211200.00,26400.00,1237600.00,264,12112,800.00,400.00,1200.00,4,8,0.00,0.00,0,0
1679844345,s1-eth4,59400.00,2573800.00,2633200.00,25738,594,900.00,1700.00,2600.00,17,9,0.00,0.00,0,0
1679844345,s2-eth1,26400.00,1211200.00,1237600.00,12112,264,400.00,800.00,1200.00,8,4,0.00,0.00,0,0
1679844345,s2-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,s1-eth1,1211200.00,26400.00,1237600.00,264,12112,800.00,400.00,1200.00,4,8,0.00,0.00,0,0
1679844345,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,s2-eth2,33000.00,1362600.00,1395600.00,13626,330,500.00,900.00,1400.00,9,5,0.00,0.00,0,0
1679844345,s2-eth4,2573800.00,52800.00,2626600.00,528,25738,1700.00,800.00,2500.00,8,17,0.00,0.00,0,0
1679844345,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,total,5115000.00,5253200.00,10368200.00,52532,51150,5100.00,5000.00,10100.00,50,51,0.00,0.00,0,0
1679844345,s1-eth2,1362600.00,26400.00,1389000.00,264,13626,900.00,400.00,1300.00,4,9,0.00,0.00,0,0
1679844345,s1-eth4,52800.00,2422400.00,2475200.00,24224,528,800.00,1600.00,2400.00,16,8,0.00,0.00,0,0
1679844345,s2-eth1,33000.00,1362600.00,1395600.00,13626,330,500.00,900.00,1400.00,9,5,0.00,0.00,0,0
1679844345,s2-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,s1-eth1,1211200.00,26400.00,1237600.00,264,12112,800.00,400.00,1200.00,4,8,0.00,0.00,0,0
1679844345,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,s2-eth2,26400.00,1211200.00,1237600.00,12112,264,400.00,800.00,1200.00,8,4,0.00,0.00,0,0
1679844345,s2-eth4,2573800.00,52800.00,2626600.00,528,25738,1700.00,800.00,2500.00,8,17,0.00,0.00,0,0
1679844345,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,total,5259800.00,5101800.00,10361600.00,51018,52598,5100.00,4900.00,10000.00,49,51,0.00,0.00,0,0
1679844345,s1-eth2,1211200.00,33000.00,1244200.00,330,12112,800.00,500.00,1300.00,5,8,0.00,0.00,0,0
1679844345,s1-eth4,52800.00,2573800.00,2626600.00,25738,528,800.00,1700.00,2500.00,17,8,0.00,0.00,0,0
1679844345,s2-eth1,26400.00,1211200.00,1237600.00,12112,264,400.00,800.00,1200.00,8,4,0.00,0.00,0,0
1679844345,s2-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,s1-eth1,1362600.00,26400.00,1389000.00,264,13626,900.00,400.00,1300.00,4,9,0.00,0.00,0,0
1679844345,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,s2-eth2,26400.00,1211200.00,1237600.00,12112,264,400.00,800.00,1200.00,8,4,0.00,0.00,0,0
1679844345,s2-eth4,2422400.00,52800.00,2475200.00,528,24224,1600.00,800.00,2400.00,8,16,0.00,0.00,0,0
1679844345,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,total,5101800.00,5108400.00,10210200.00,51084,51018,4900.00,5000.00,9900.00,50,49,0.00,0.00,0,0
1679844345,s1-eth2,1362600.00,26400.00,1389000.00,264,13626,900.00,400.00,1300.00,4,9,0.00,0.00,0,0
1679844345,s1-eth4,59400.00,2573800.00,2633200.00,25738,594,900.00,1700.00,2600.00,17,9,0.00,0.00,0,0
1679844345,s2-eth1,26400.00,1211200.00,1237600.00,12112,264,400.00,800.00,1200.00,8,4,0.00,0.00,0,0
1679844345,s2-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,s1-eth1,1211200.00,33000.00,1244200.00,330,12112,800.00,500.00,1300.00,5,8,0.00,0.00,0,0
1679844345,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,s2-eth2,26400.00,1362600.00,1389000.00,13626,264,400.00,900.00,1300.00,9,4,0.00,0.00,0,0
1679844345,s2-eth4,2573800.00,59400.00,2633200.00,594,25738,1700.00,900.00,2600.00,9,17,0.00,0.00,0,0
1679844345,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,total,5259800.00,5266400.00,10526200.00,52664,52598,5100.00,5200.00,10300.00,52,51,0.00,0.00,0,0
1679844345,s1-eth2,1211200.00,26400.00,1237600.00,264,12112,800.00,400.00,1200.00,4,8,0.00,0.00,0,0
1679844345,s1-eth4,59400.00,2573800.00,2633200.00,25738,594,900.00,1700.00,2600.00,17,9,0.00,0.00,0,0
1679844345,s2-eth1,26400.00,1362600.00,1389000.00,13626,264,400.00,900.00,1300.00,9,4,0.00,0.00,0,0
1679844345,s2-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,s1-eth1,1362600.00,26400.00,1389000.00,264,13626,900.00,400.00,1300.00,4,9,0.00,0.00,0,0
1679844345,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,s2-eth2,33000.00,1211200.00,1244200.00,12112,330,500.00,800.00,1300.00,8,5,0.00,0.00,0,0
1679844345,s2-eth4,2573800.00,59400.00,2633200.00,594,25738,1700.00,900.00,2600.00,9,17,0.00,0.00,0,0
1679844345,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,total,5266400.00,5259800.00,10526200.00,52598,52664,5200.00,5100.00,10300.00,51,52,0.00,0.00,0,0
1679844345,s1-eth2,1362600.00,26400.00,1389000.00,264,13626,900.00,400.00,1300.00,4,9,0.00,0.00,0,0
1679844345,s1-eth4,52800.00,2573800.00,2626600.00,25738,528,800.00,1700.00,2500.00,17,8,0.00,0.00,0,0
1679844345,s2-eth1,33000.00,1211200.00,1244200.00,12112,330,500.00,800.00,1300.00,8,5,0.00,0.00,0,0
1679844345,s2-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,s1-eth1,1211200.00,26400.00,1237600.00,264,12112,800.00,400.00,1200.00,4,8,0.00,0.00,0,0
1679844345,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,s2-eth2,26400.00,1362600.00,1389000.00,13626,264,400.00,900.00,1300.00,9,4,0.00,0.00,0,0
1679844345,s2-eth4,2573800.00,52800.00,2626600.00,528,25738,1700.00,800.00,2500.00,8,17,0.00,0.00,0,0
1679844345,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,total,5259800.00,5253200.00,10513000.00,52532,52598,5100.00,5000.00,10100.00,50,51,0.00,0.00,0,0
1679844345,s1-eth2,1211200.00,33000.00,1244200.00,330,12112,800.00,500.00,1300.00,5,8,0.00,0.00,0,0
1679844345,s1-eth4,52800.00,2573800.00,2626600.00,25738,528,800.00,1700.00,2500.00,17,8,0.00,0.00,0,0
1679844345,s2-eth1,26400.00,1362600.00,1389000.00,13626,264,400.00,900.00,1300.00,9,4,0.00,0.00,0,0
1679844345,s2-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,s1-eth1,1362600.00,26400.00,1389000.00,264,13626,900.00,400.00,1300.00,4,9,0.00,0.00,0,0
1679844345,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,s2-eth2,26400.00,1211200.00,1237600.00,12112,264,400.00,800.00,1200.00,8,4,0.00,0.00,0,0
1679844345,s2-eth4,2573800.00,52800.00,2626600.00,528,25738,1700.00,800.00,2500.00,8,17,0.00,0.00,0,0
1679844345,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1679844345,total,5253200.00,5259800.00,10513000.00,52598,52532,5000.00,5100.00,10100.00,51,50,0.00,0.00,0,0
1679844345,s1-eth2,1362600.00,26400.00,1389000.00,264,13626,900.00,400.00,1300.00,4,9,0.00,0.00,0,0
1679844345,s1-eth4,59400.00,2573800.00,2633200.00,25738,594,900.00,1700.00,2600.00,17,9,0.00,0.00,0,0
1679844345,s2-eth1,26400.00,1211200.00,1237600.00,12112,264,400.00,800.00,1200.00,8,4,0.00,0.00,0,0
